"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260615)","Sessions (20260615)","Sessions with cart additions (20260615)","Sessions that reached checkout (20260615)","Sessions that completed checkout (20260615)","Conversion rate (20260615)","Pageviews (20260615)","Checkout conversion rate (20260615)","Added to cart rate (20260615)","Reached checkout rate (20260615)","Sessions that reached and completed checkout (20260615)","Average session duration (20260615)","Pageviews per session (20260615)","Bounce rate (20260615)","Completed checkout rate (20260615)","Bounces (20260615)","Online store visitors (20260615) ","Sessions (20260615) ","Sessions with cart additions (20260615) ","Sessions that reached checkout (20260615) ","Sessions that completed checkout (20260615) ","Conversion rate (20260615) ","Pageviews (20260615) ","Checkout conversion rate (20260615) ","Added to cart rate (20260615) ","Reached checkout rate (20260615) ","Sessions that reached and completed checkout (20260615) ","Average session duration (20260615) ","Pageviews per session (20260615) ","Bounce rate (20260615) ","Completed checkout rate (20260615) ","Bounces (20260615) "
,"/de/collections/asian-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/judy-rona-in-stock-usa",1,1,0,0,0,0,10,,0,0,0,382,10,0,,0,1,1,0,0,0,0,10,,0,0,0,382,10,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/h208-ros-silicone-sex-doll-head%E4%B8%A8galatea-doll-head",1,1,0,0,0,0,8,,0,0,0,1188,8,0,,0,1,1,0,0,0,0,8,,0,0,0,1188,8,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/all/big-ass",1,1,0,0,0,0,3,,0,0,0,139,3,0,,0,1,1,0,0,0,0,3,,0,0,0,139,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/torso-in-stock-usa",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f9117-160cm-5ft2-36kg-g-cup-silicone-sexual-male-best-shemale-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4360-151cm4ft11-37kg-f-cup-asian-silicone-head-mini-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/collections/ai-sex-doll",1,1,0,0,0,0,4,,0,0,0,39,4,0,,0,1,1,0,0,0,0,4,,0,0,0,39,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/mini-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/b71-39lbs-silicone-sex-doll-big-boobs-3-in-1",1,1,0,0,0,0,11,,0,0,0,589,11,0,,0,1,1,0,0,0,0,11,,0,0,0,589,11,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/ja/blogs/dolls-info-qustions/what-types-of-cheap-sex-dolls-can-i-buy-on-linkdolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/t681-61lbbig-boots-sex-doll-torso",1,1,0,0,0,0,2,,0,0,0,159,2,0,,0,1,1,0,0,0,0,2,,0,0,0,159,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/monster-hentai-sex-doll",1,1,0,0,0,0,6,,0,0,0,202,6,0,,0,1,1,0,0,0,0,6,,0,0,0,202,6,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/japanese-anime-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/why-do-female-characters-in-anime-often-have-exaggeratedly-large-breasts",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/l37-41-45lb-107cm-long-silicone-sex-doll-legs-with-pubic-hair-sigafun",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/sex-torso-doll-in-stock-europe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/a-must-read-for-anime-fans-anime-futa-sex-dolls-bring-your-2d-fantasy-to-life",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/p39-realistic-pussy-masturbator",1,1,0,0,0,0,4,,0,0,0,120,4,0,,0,1,1,0,0,0,0,4,,0,0,0,120,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f5711-168cm-5ft6-39kg-d-cup-realistic-silicone-bbw-sex-doll-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/sex-doll-torso/products/592-67lb-75cm-bbw-sex-doll-torso-big-tits-big-ass-sex-doll-torso",1,1,0,0,0,0,4,,0,0,0,32,4,0,,0,1,1,0,0,0,0,4,,0,0,0,32,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/h984-sex-doll-head-r-irontech-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/silicone-torso",1,1,0,0,0,0,5,,0,0,0,245,5,0,,0,1,1,0,0,0,0,5,,0,0,0,245,5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2453-164cm5-4ft-39kg-g-cup-life-size-silicone-head-sex-doll-in-stock-us-sigafun-doll",1,1,0,0,0,0,3,,0,0,0,1669,3,0,,0,1,1,0,0,0,0,3,,0,0,0,1669,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f1642-160cm-5ft2-b-cup-petite-lifelike-tpe-sex-doll-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7681k-168cm-36kg-full-size-silicone-ros-adult-sex-doll-fenna-in-stock-usa-ridmii",1,1,0,0,0,0,5,,0,0,0,1170,5,0,,0,1,1,0,0,0,0,5,,0,0,0,1170,5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-repair-your-bbw-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/the-appeal-of-long-legs-big-butts-and-full-size-sex-doll-recommendations",1,1,0,0,0,0,6,,0,0,0,304,6,0,,0,1,1,0,0,0,0,6,,0,0,0,304,6,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-fi/blogs/dolls-info-qustions/4-tips-for-oral-sex-with-blow-job-dolls-to-enhance-your-sexual-experience",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/blogs/dolls-info-qustions/top-yl-dolls-of-2025-you-don-t-want-to-miss",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f8077-150cm-5ft-27kg-m15-medium-chest-chinese-silicone-sex-doll-md-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/60719464687/orders/735609b9abb0a868ca6677cfc6aea85f",1,1,0,0,0,0,8,,0,0,0,398,8,0,,0,1,1,0,0,0,0,8,,0,0,0,398,8,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/h485-tpe-oral-sex-doll-head-with-tonge%E4%B8%A8funwest-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f8095-150cm-5ft-27-5kg-japanese-anime-silicone-sex-doll-elsa-babe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/do-older-women-still-use-sex-toys",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t60-20-28lb-7-dildo-cheap-realistic-trans-torso-sex-doll-lightweight-shemale-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4247-159cm5-2ft-27kg-b-cup-anime-tpe-hentai-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/elsa-babe-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t284k-103cm-3ft5-j-cup-natural-sophia-lane-a-silicone-sex-doll-torso-with-head-in-stock-us-se-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2412-158cm5-2ft-g-cup-ai-chatbot-blinking-smiling-robot-sex-doll%E4%B8%A8sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f3304-157cm-5ft2-42kg-e-cup-tpe-sexy-woman-adult-big-chest-sex-doll-yl-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/60719464687/orders/ccb1d5204ba45d2fce779d742f0960c6",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5560-150cm4ft9-33kg-f-cup-japanese-life-size-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f3294-156cm-5ft1-32kg-a-cup-tpe-sexy-full-body-young-small-chest-sex-doll-yl-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a628-24-3lb-louise-realistic-life-size-sex-doll%E4%B8%A8tantaly",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4092-153cm-q-cup-full-silicone-ssbbw-biggest-bbw-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/p56-fake-pussy",1,1,0,0,0,0,3,,0,0,0,136,3,0,,0,1,1,0,0,0,0,3,,0,0,0,136,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2442-159cm5-2ft-37kg-a-cup-alice-christmas-tpe-sex-doll-fun-west-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7694k-162cm5ft3-50kg-j-cup-life-sized-tpe-bbw-sex-doll-in-stock-usa-galaxy",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/orders/7090483331311",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f014-170cm5f8-56kg-g-cup-lenore-fat-and-thick-silicone-head-sex-doll-climax-doll",1,1,0,0,0,0,5,,0,0,0,1459,5,0,,0,1,1,0,0,0,0,5,,0,0,0,1459,5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/590-sex-doll-torso",1,1,0,0,0,0,12,,0,0,0,328,12,0,,0,1,1,0,0,0,0,12,,0,0,0,328,12,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f9203-165cm5ft4-32kg-f-cup-sleeping-fully-articulated-skeleton-silicone-gel-breast-most-realistic-sex-doll%E4%B8%A8doll-senior",1,1,0,0,0,0,6,,0,0,0,881,6,0,,0,1,1,0,0,0,0,6,,0,0,0,881,6,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/smiling-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/597-12lb-36-5cm-bbw-pear-shaped-saggy-breasts-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/l649k-50-7lbs-110cm-silicone-sex-doll-legs-lifelike-half-body-torso-in-stock-usa-yeloly",1,1,0,0,0,0,32,,0,0,0,3234,32,0,,0,1,1,0,0,0,0,32,,0,0,0,3234,32,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/big-ass-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/how-to-install-a-removable-vaginal-insert-into-a-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/products/f7677-163cm5ft3-33kg-e-cup-life-size-ros-silicone-life-size-sex-dolls-lightweight-wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a798-big-butt-realistic-sex-torso-climax-doll",1,1,0,0,0,0,6,,0,0,0,1253,6,0,,0,1,1,0,0,0,0,6,,0,0,0,1253,6,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f1219-160cm-46kg-i-cup-betty-big-breasts-japanese-wife-sex-doll-romantic-partner-irontech-doll",1,1,0,0,0,0,4,,0,0,0,979,4,0,,0,1,1,0,0,0,0,4,,0,0,0,979,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/jiuai",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/blogs/dolls-info-qustions/budget-tight-don-t-miss-these-cheap-and-practical-sex-dolls-this-december",1,1,0,0,0,0,3,,0,0,0,194,3,0,,0,1,1,0,0,0,0,3,,0,0,0,194,3,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/chubby-sex-doll",1,1,0,0,0,0,5,,0,0,0,455,5,0,,0,1,1,0,0,0,0,5,,0,0,0,455,5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/h991-free-ai-talking-ros-max-silicone-blowjob-sex-doll-head-real-lady-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t496-30-20lb-emma-silicone-lightweight-lifelike-sex-doll-realistic-sex-doll-with-slim-body-lovenestle-inf",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/must-read-for-trans-men-sleeves-vs-electric-pocket-pussy-which-one-is-right-for-you",1,1,0,0,0,0,2,,0,0,0,141,2,0,,0,1,1,0,0,0,0,2,,0,0,0,141,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f8235-168cm5-5ft-34kg-b-cup-silicone-full-size-sex-doll-azm-doll",1,1,0,0,0,0,12,,0,0,0,1991,12,0,,0,1,1,0,0,0,0,12,,0,0,0,1991,12,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/l47348-5lb-109cmadult-foot-toy-with-tunnel-for-leg-and-feet-fetish-use-climax-doll",1,1,0,0,0,0,5,,0,0,0,185,5,0,,0,1,1,0,0,0,0,5,,0,0,0,185,5,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/huge-breasts-sex-doll-what-really-sets-the-three-breast-structures-apart",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/checkouts/cn/hWNDTtIbRRhLxsFtyuMS9PG6/en-us",1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,,0,,,0,,,0,,,0,,,
"Blog Article","/blogs/dolls-info-qustions/dress-up-your-male-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/2025-five-stylish-and-charming-chinese-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4759-175cm5ft9-69kg-x-cup-huge-breast-fat-ass-tpe-fat-ssbbw-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/top-fire-doll-factory-photos",1,1,0,0,0,0,8,,0,0,0,155,8,0,,0,1,1,0,0,0,0,8,,0,0,0,155,8,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-fi/products/h398-ros-silicone-sex-doll-head%e4%b8%a8galatate-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/546-4lb-lightweight-black-ass-sex-doll-torso",1,1,0,0,0,0,2,,0,0,0,83,2,0,,0,1,1,0,0,0,0,2,,0,0,0,83,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/t9045-95lb-6-88-dildo-electric-male-rechargeable-sex-doll-ass-torso-adult-toys-for-female",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/products/d4011-4-lbs%E4%B8%A88-46-fantasy-double-layer-dog-dildo-silicone-knot-torso-dildo",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/galaxy",1,1,0,0,0,0,11,,0,0,0,325,11,0,,0,1,1,0,0,0,0,11,,0,0,0,325,11,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f3775-153cm-5ft44kg-g-cup-tpe-sexy-mature-woman-big-butt-sex-doll-yl-doll",1,1,0,0,0,0,4,,0,0,0,102,4,0,,0,1,1,0,0,0,0,4,,0,0,0,102,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/ja/cart",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f8070-161cm5-28ft-32-8kg-2-1-i-cup-silicone-head-adult-japanese-bunny-queen-sex-doll-bezlya-doll",1,1,0,0,0,0,17,,0,0,0,1247,17,0,,0,1,1,0,0,0,0,17,,0,0,0,1247,17,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/pages/avada-sitemap-products",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f6280-160cm-5ft3-34kg-e-cup-silicone-closed-eyes-sex-doll-with-large-breasts-firefly-diary-max",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/must-read-for-trans-men-sleeves-vs-electric-pocket-pussy-which-one-is-right-for-you",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/all/big-ass",1,1,0,0,0,0,10,,0,0,0,339,10,0,,0,1,1,0,0,0,0,10,,0,0,0,339,10,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/top-yl-dolls-of-2025-you-don-t-want-to-miss",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/checkouts/cn/hWNDXLdbTofE89l1tYsSpVTO/en-us",1,1,0,1,0,0,4,0,0,1,0,15,4,0,,0,1,1,0,1,0,0,4,0,0,1,0,15,4,0,,0,0,0,,0,,,0,,,0,,0,0,,,
"Product","/products/linkdolls-f3736-166cm5ft5-b-cup-tpe-sexy-small-breasts-black-girl-curly-hair-sex-doll-se-doll",1,1,0,0,0,0,8,,0,0,0,1250,8,0,,0,1,1,0,0,0,0,8,,0,0,0,1250,8,0,,0,0,0,,,,,0,,,,,0,0,,,
"Checkout","/checkouts/cn/hWNDR1PejFwwEbV1kxalXQ1r/en-il",1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,,0,,,0,,,0,,,0,,,
,"/account/unsubsc=",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/checkouts/cn/hWNDUIMqtAPrNEs9xMMQzPJC/en-us",1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,,0,,,0,,,0,,,0,,,
"Product","/products/f5852-156cm-5ft2-28kg-b-cup-asian-silicone-sex-doll-il-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/how-to-clean-a-pocket-pussy-a-complete-guide-for-long-lasting-pleasure",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a420-33lbsexy-and-real-realistic-ass",1,1,0,0,0,0,3,,0,0,0,148,3,0,,0,1,1,0,0,0,0,3,,0,0,0,148,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/sex-doll-option-videos/video5-gel-ass",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/movie-music-celebrities",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/blogs/dolls-info-qustions/who-should-choose-a-sex-doll-torso-in-depth-analysis-amp-recommendation-guide",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4482-150cm-5ft-27-5kg-silicone-sexy-anime-hentai-sex-dolls-elsa-babe",1,1,0,0,0,0,21,,0,0,0,1057,21,0,,0,1,1,0,0,0,0,21,,0,0,0,1057,21,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2240-rosretty-158cm-robotic-head-life-size-sex-doll",1,1,0,0,0,0,23,,0,0,0,928,23,0,,0,1,1,0,0,0,0,23,,0,0,0,928,23,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/buy-your-sex-doll-now-by-afterpaypay-in-4",1,1,0,0,0,0,8,,0,0,0,359,8,0,,0,1,1,0,0,0,0,8,,0,0,0,359,8,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-fi/collections/hyper-realistic-sex-doll",1,1,0,0,0,0,2,,0,0,0,12,2,0,,0,1,1,0,0,0,0,2,,0,0,0,12,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/products/v27-4-41-lbs-left-silicone-customizable-realistic-footjob-sex-toys-with-vajankle-size-eu-42-us-9-5",1,1,0,0,0,0,4,,0,0,0,91,4,0,,0,1,1,0,0,0,0,4,,0,0,0,91,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/sedoll-sex-doll-torso-custom-upgrade-gel-butt-experience-explained",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f3043-163cm-5ft3-f-cup-life-like-tpe-blonde-big-tits-sex-doll-jiusheng-doll-silicone-head-%E5%A4%8D%E5%88%B6",1,1,0,0,0,0,73,,0,0,0,4228,73,0,,0,1,1,0,0,0,0,73,,0,0,0,4228,73,0,,0,0,0,,,,,0,,,,,0,0,,,
